icao24,callsign,src,dest,avg_velocity,avg_geo_altitude,max_geo_altitude,min_geo_altitude,num_state_updates
a2a686,ASA376  ,,,114.27326155101424,2486.386761800218,4495.8,289.56,6340
a854df,N636JS  ,LFSB,LGAV,297.8723538299331,10657.209483976094,12915.900000000001,5715.000000000001,3692
0d0b0f,SLI430  ,,,300.106318636051,10718.49279729724,14112.24,9685.02,1481
a83174,NKS2024 ,,,264.92589520926623,11065.526888297838,11109.96,11018.52,752
ab385e,AAL2826 ,,,253.81088648632453,10473.136410256395,10492.74,10447.02,351
a7133f,DAL1232 ,,,193.24906456486795,4963.508802816897,8740.14,266.70000000000005,1423
a9125f,DAL1997 ,,,236.85738199489526,7790.290434782677,21983.7,274.32,2749
a70463,DAL1450 ,,,137.6794698976045,3894.0721323529397,6949.4400000000005,274.32,1342
a1cd2a,N215MB  ,,,96.90842751319371,1734.5906843011628,1943.1000000000001,266.7,2333065
a51e7d,EJA429  ,,,154.75762786498598,13333.260356719107,37056.060000000005,10599.42,4081105
a789ea,EJA585  ,,,103.35424674883913,1143.0,1143.0,1143.0,21960
ab0d4a,PJC11   ,,,185.42974389577802,11283.34995412632,22799.04,4366.26,3312944
ab3967,N822ML  ,,,41.498278058849564,1022.2178195303269,1592.5800000000002,259.08000000000004,5933331
a78633,EJA584  ,,,228.72268655811575,11910.625476446465,36591.24,4351.02,6265630
a8082d,N61655  ,,,41.76504104366027,910.19428326178,1127.76,396.24,2069040
ac771f,N902FH  ,,,108.84631816673385,1380.6920454545473,1569.72,1181.1,52976
ab525f,AAL2439 ,,,213.81947449449922,8317.32312095238,11102.34,1417.32,28728
a1fed3,N228BA  ,,,168.13878971335896,12498.843477406703,13487.400000000001,1173.48,818874
a01df3,N1064S  ,,,79.08586709500227,860.5132595326345,1211.58,365.76,302436
a461b8,N38120  ,,,50.47076923859826,1210.8003865099156,1356.36,929.6400000000001,638638
a89f28,N65489  ,,,53.56399996436906,995.5392353559913,1303.02,601.98,661432
a769b4,N577PE  ,,,113.13253757362781,3817.840131971678,11750.04,220.98000000000002,3292795
ada287,N978PW  ,,,221.5044852009381,9036.167904509299,9479.28,7787.640000000001,30537
a1db3a,ABX902  ,,,245.76387668180473,11367.23096259364,11704.32,5631.18,60270
a72800,TCN56   ,,,185.70532847701696,12650.157993079632,13815.06,12618.72,101439
a3c53d,N342FD  ,,,80.89866917681698,1112.6189610389538,1371.6000000000001,906.7800000000001,15015
a9f5b2,N74058  ,,,45.812992761647635,1382.9359811985812,1615.44,1226.82,19803
ab195f,N814MV  ,,,53.05123510399842,1032.0595651516599,1325.88,144.78,609408
a12e57,VTE3755 ,,,105.82465622449075,1486.6442790697656,1706.8799999999999,1402.08,4300
aa1928,N75RA   ,LMML,LGMK,185.0341745866377,8309.100905172365,8854.44,5684.52,928
ad5679,DAL3115 ,,,170.92172988762857,6673.005520295192,10469.88,274.32,55220
0c206a,CMP357  ,,,216.65936843447787,10118.370466563025,10180.32,10058.4,10288
ad4afe,AAL1237 ,,,149.12240790420338,6555.09025661919,10485.119999999999,274.32,12336
a46310,DAL412  ,,,252.30282936465153,10205.559337349445,10370.820000000002,8526.779999999999,7972
abdd00,ASH6049 ,,,274.2043710774058,8498.18446417248,11056.62,3817.62,15800
4bb195,THY31K  ,,,99.464609980022,3629.427537012107,14188.44,259.08000000000004,13260
a36994,EDV4994 ,,,124.48375345190765,2001.853114754166,23903.940000000002,411.48,2932
a2444d,N245TT  ,LEMD,LPCS,209.92311917350855,13636.041836734601,13647.420000000002,13624.560000000001,888
a560fb,TAI585  ,,,223.94330094665645,9471.018929254209,10035.54,998.22,3147
a8eb16,FDX1465 ,,,257.619663030635,10508.397534246566,10515.6,10500.36,876
a6451a,JIA5576 ,,,66.59310498308305,775.1417391304291,777.2400000000001,769.6200000000001,5796
a2444d,N245TT  ,LEMD,LFPB,209.92311917350858,13636.041836734601,13647.420000000002,13624.560000000001,1184
c04af4,JZA953  ,,,120.55726682564386,3509.3139736638295,7840.9800000000005,274.32,25077
a94156,DAL1175 ,,,258.01680640669593,7181.274854712975,10248.9,274.32,7476
a32f82,EDV5002 ,,,159.09936887272232,5599.510949008536,34061.4,274.32,30312
ad071d,PDT5750 ,,,92.80868155745426,1161.9411428571416,1173.48,1150.62,560
a3e31a,N35GR   ,LIRN,LIRA,207.5990211906748,13635.397333333354,13639.800000000001,13624.56,135
aa6113,AAL1586 ,,,215.061295831727,6245.860000000004,31630.620000000003,4815.84,1536
a3ff26,DAL955  ,,,241.4455929561191,6287.462526315786,9037.320000000002,266.7,39338
a36825,JBU163  ,,,185.63847004989913,11373.619840972695,11452.86,11285.220000000001,2143
ac212d,SWA360  ,,,310.91125718053746,12224.453238805978,27759.660000000003,12169.140000000001,1340
a0267b,DAL396  ,,,131.6696070111045,3557.0858635394434,8534.400000000001,274.32,6112
a45ba2,DAL989  ,,,105.05563296705712,3858.2725950413587,7459.9800000000005,274.32000000000005,5426
a313b4,FDX1461 ,,,260.0292164056119,9844.67714285714,9845.04,9837.420000000002,42
a953e4,N70TF   ,,,216.6510703369843,12687.446444585674,23850.6,12603.48,1087848
a51752,N427TJ  ,,,55.431588734166915,373.1781977643934,762.0000000000001,114.30000000000001,1263808
a3db99,LXJ348  ,,,193.77403938605326,13614.778357064337,13647.420000000002,13586.460000000001,1283678
ac3c4e,N888HT  ,,,93.87978463729677,8233.787655749005,13601.7,190.5,1670403
aabe70,N7912X  ,,,46.453669576472045,1105.2354290794167,12412.980000000001,312.42,2394931
a9a34b,N72XL   ,,,169.04725303226456,9515.457279069642,9540.24,9136.38,201240
a2bdff,ENY4038 ,,,170.52036304774202,8078.9239819004515,8084.820000000001,8077.2,1326
a00262,N10AG   ,,,147.11620371603678,6638.944740932782,6652.26,6621.78,177560
ad2d6d,N9481T  ,,,64.52510298458365,1497.4197026015518,18615.66,693.4200000000001,2698236
a22150,N2361L  ,,,38.268024643554135,959.7092467173218,1203.96,693.4200000000001,280718
a01b04,N106AF  ,,,38.8172950875836,430.44661964188856,640.08,289.56,6292002
c01968,ROU1677 ,,,254.49993157130817,9719.306116207968,9829.800000000001,9273.54,25519
a5bb9d,LXJ469  ,,,159.71472780742224,5730.415322802308,12420.6,358.14,512864
ab7e41,N84HT   ,,,203.5191314946448,12681.734768552396,35410.14,12611.1,274164
ad0721,N939AJ  ,,,228.18694663771296,12023.05977548271,32476.440000000002,11887.2,403449
ac2f89,N8843Y  ,,,68.6382617988233,1698.4988255686592,14516.100000000002,-297.18,579501
400776,BAW7TG  ,,,112.3011662621564,3667.7081632653094,12367.260000000002,213.36,117952
abf6bb,N870EA  ,,,84.41890086226906,1915.386459403398,32095.440000000002,441.96000000000004,3368160
a373fc,N321WA  ,,,224.40953558473748,13716.612588235352,20269.2,8404.86,786016
0d09e5,AMX408  ,,,327.857989161126,12267.017771509118,31661.100000000002,12199.62,45440
a1e294,N220SC  ,,,156.47192468643155,8911.571447543229,38427.66,1470.66,219705
a9bfe4,N727ZZ  ,,,72.66888238522989,746.7600000000052,746.7600000000001,746.7600000000001,7657
ac2bd5,ASH6193 ,,,191.11564246970343,8910.854951768515,8915.4,8907.779999999999,4976
a6ce58,EDV4787 ,,,240.3019866495763,8124.007971334043,9037.320000000002,4564.38,5448
a77b76,AAL1784 ,,,119.7543374170295,1464.4426865671642,1478.28,1417.32,1206
a690de,FDX52   ,,,204.21224734272585,12020.712127659557,12047.220000000001,11993.88,5264
a399de,DAL2104 ,,,108.77773594164819,2627.731420494682,5943.6,266.7,14040
ad574f,AAL458  ,,,237.48411483977895,11276.818090261298,11399.52,3215.6400000000003,6327
ae4a7c,KBAR08  ,EDDS,LGSA,109.51529405766168,5803.900579181606,7932.420000000001,76.2,43915
a648d1,JIA5260 ,,,146.95830763024227,3081.0746361556353,32392.620000000003,91.44,28418
a515f6,N427DL  ,,,198.94724408995808,10221.244937564277,30525.72,1958.3400000000001,641114
c05220,ROU1779 ,,,269.90787635232306,11624.497715213787,13037.82,2118.36,9235
abc7c6,SWA2105 ,,,107.92400748600207,2377.955815384606,5821.68,274.32,1500
0d0c90,XACHG   ,EBBR,LEMD,200.06814963942327,5132.6851084337395,11696.7,68.58,8320
abb089,UAL1896 ,,,183.59652659724236,8672.589729729762,8679.18,8671.56,296
a5941e,LXJ459  ,LSZH,KBGR,217.5690195782698,13371.596456375957,33901.38,1973.5800000000002,4472
a037b9,DAL1329 ,,,230.46796190080752,5680.691205073998,9022.08,266.7,4056
a0e250,AAL2489 ,,,267.2916430932463,9817.206010016704,9860.28,7056.120000000001,599
ac76b6,PDT5851 ,,,107.92188322356134,1416.8399999999958,1470.66,1219.2,508
aa777e,SWA1347 ,,,237.57907181009577,11952.26085348508,34518.600000000006,11795.760000000002,2111
0d0c90,XACHG   ,EBBR,LFRD,200.06814963942327,5132.6851084337395,11696.7,68.58,4160
a445f0,UAL1525 ,,,153.78175935270426,2575.6929069767402,4991.1,259.08000000000004,345
ac76f2,DAL904  ,,,115.18462768515381,2622.066927517633,5486.400000000001,266.70000000000005,8544
aa8c6b,N779WA  ,LPCS,LPPT,178.23080608041926,5483.212734026739,26631.9,312.42,8172
aca5e5,DAL1182 ,,,232.03429925133705,10642.776273870504,11780.52,2682.2400000000002,8598
a7b13b,DAL1225 ,,,232.57754246119248,11271.40008293024,33337.5,9791.7,8692
ad4fe1,AAL317  ,,,222.06727263978718,11185.365541582161,11346.18,11026.14,2471
a923a7,UAL1997 ,,,242.23036854932704,9781.320874848187,9822.18,9738.36,1646
acc9b2,DAL1939 ,,,202.95932957348833,7281.555869685222,9822.18,266.7,2623
a46e40,DAL677  ,,,111.0345995759738,2243.1326942482324,4556.76,281.94,1581
ac2bbb,N8833   ,HRYR,EGLF,338.23667546292086,13176.992353591117,13403.580000000002,8999.220000000001,907
a897d9,N65295  ,,,41.11421914590319,1045.6342493914144,1356.3600000000001,213.36,842916
a6d77a,N54VM   ,,,134.43064066666514,2211.1271407837635,7063.740000000001,373.38,484029
a6dbeb,N541CX  ,,,129.93101539240143,3241.1901546960685,7444.740000000001,327.66,998032
a1dbee,N219LC  ,,,129.06008113552994,861.561916167674,868.6800000000001,845.82,42418
ae4a7c,KBAR08  ,,,109.51529405770438,5803.900579187358,7932.420000000001,76.2,6297411
a17db4,N1954T  ,,,44.749559419775366,742.2664484173619,36217.86,76.2,3413340
abec03,SWA1643 ,,,271.6521792000506,12981.389666666675,12984.480000000001,12976.86,180
0d0c90,XACHG   ,MMTO,EBBR,200.06814963942335,5132.685108433744,11696.7,68.58,16640
adb41e,N982RW  ,,,142.03722001328902,7037.568731168418,14805.66,220.98000000000002,731238
a38d37,N328NC  ,,,61.94491098608125,1181.51829287155,1752.6000000000001,548.64,486450
a82a60,N625S   ,,,80.28536155861624,1199.6564766839472,1562.1,342.9,205352
a6152a,EDV5047 ,,,114.89262249542327,1368.0468539325843,1539.24,1165.86,1424
a77827,N580Z   ,,,199.6135733545613,12600.500845995917,12717.78,2141.2200000000003,173027
a2cffc,SWA1670 ,,,270.7263697595728,11743.19644549767,11757.66,11719.560000000001,844
a4a5c9,LBQ782  ,,,112.26130931570252,2451.37561814031,4533.900000000001,373.38,255937
a9a819,N721JP  ,,,58.75470847918864,504.1723177723058,1036.32,68.58,367250
a2444d,N245TT  ,LEMD,MDLR,209.92311917350858,13636.041836734601,13647.420000000002,13624.560000000001,1184
aacf19,JBU606  ,,,267.9600029683023,11087.219742857125,11132.820000000002,11049.0,9126
ad479d,DAL1488 ,,,185.59489395131627,5258.889505290341,10782.300000000001,266.70000000000005,75222
a2444d,N245TT  ,LSZS,LEMD,209.92311917350858,13636.041836734601,13647.420000000002,13624.560000000001,296
aca760,AAL1842 ,,,218.20585950356002,9081.74763670065,14196.060000000001,6202.68,6486
c04814,ROU1651 ,,,272.10717922950533,11759.505094339529,11803.380000000001,11430.000000000002,6996
a78d6b,JIA5204 ,,,107.09305092594164,1452.0922784810118,1478.28,1371.6000000000001,1264
0d0c90,XACHG   ,LFMN,LEMD,200.06814963942324,5132.6851084337395,11696.7,68.58,6240
a72bda,JIA5332 ,,,205.45578122639125,7938.57921665839,37193.22,1295.3999999999999,24216
a78e09,AAL2141 ,,,202.4552433905316,8865.937756498064,8900.160000000002,8839.199999999999,2193
a0ac92,UCA4229 ,,,169.55661230706448,3442.367445255473,4960.620000000001,1356.36,1644
a448d7,UAL1406 ,,,224.30823637086021,8826.280203609535,32247.84,8694.42,4336
abc7c6,SWA3658 ,,,145.03172796535904,3680.9160231660226,7581.900000000001,274.32,4196
aaee43,DAL269  ,,,250.02011806525005,7177.905845070426,38610.54,716.28,6820
a8102a,UAL2045 ,,,277.5323782962545,11659.91108052308,11734.800000000001,11590.02,1453
a12c42,FDX1759 ,,,223.20651999457664,11021.05257309939,11125.2,6598.920000000001,12336
a05f37,DAL490  ,,,245.12498213995474,6301.061295546558,9646.920000000002,274.32,4998
a9f461,AAL1340 ,,,250.01231026242328,10961.854909090895,11064.240000000002,10439.4,1210
adaeed,DAL516  ,,,103.17783077793912,2688.372612612618,5501.64,274.32,1840
adb41e,N982RW  ,LSZH,EGLF,142.0372200132961,7037.568731168444,14805.66,220.98000000000002,3638
abbb24,AAL2449 ,,,231.95116527065025,6390.611711606111,10683.240000000002,640.0799999999999,3412
a486cc,DAL1805 ,,,148.53033857930194,6429.78841145831,11757.66,274.32,3019
a64e0a,N505RR  ,,,172.90431456196063,7302.754045609665,12565.380000000001,152.4,1120776
a58d42,N457MT  ,,,62.77707547730925,1093.3332823219187,1310.64,487.68,7432190
a86383,N64GL   ,,,80.13957419436736,1298.5345429360866,1303.02,1287.78,465690
abc70e,N858WK  ,,,50.32651449411329,1233.8270566728231,1645.92,853.44,518556
a63a40,N500DE  ,,,157.36388888569263,5752.429164786427,14180.82,1280.1599999999999,1328664
a7adb2,EJA594  ,,,157.65808811060435,11594.722578994597,12710.16,1531.62,5328255
a72567,N56JP   ,,,170.2571957986433,6287.296556495158,13418.82,411.48,2240300
a1beb8,MDS211  ,,,91.18837870391359,3504.1041895260614,4244.34,403.86,298344
a550b0,N4410D  ,,,60.171924242898626,1332.6833925049261,2240.2799999999997,411.48,115596
ab4510,DCM6527 ,,,107.03711553711011,1987.68586046511,6438.900000000001,1013.46,24725
ab82de,N84048  ,,,44.189589388741155,852.2563756033502,944.8800000000001,716.2800000000001,278038
a83876,JBU1783 ,,,198.79318520951844,10799.621911170902,10843.26,4000.5000000000005,744
a14484,N181BH  ,,,46.91662367532707,806.7140887849635,1120.1399999999999,396.24,446832
ab84ff,EJA841  ,,,258.8741317680691,12197.475678391738,12931.140000000001,4831.080000000001,504114
a8847f,RPA3536 ,,,206.92863365533213,6625.03243902438,9745.980000000001,1988.82,7469
a0aa7d,N142DV  ,,,81.66989011705135,2998.416200256833,7825.740000000001,1653.5400000000002,150118
a7e9e7,JIA5280 ,,,87.85157907302789,1162.7989743589737,1173.48,1158.24,1170
a71ec8,N558SW  ,,,90.87690009458183,2068.0906164382836,2072.64,2065.02,25404
a68336,DAL188  ,,,120.62481817282539,2556.023786610867,4937.76,274.32000000000005,15669
a7798c,N5809S  ,,,75.63595482362113,874.4527272727408,1074.42,708.6600000000001,40656
c079a1,TSC538  ,,,199.91466322874032,12657.66145182569,32202.12,2529.84,36416
abdcda,ASH6039 ,,,140.6126973166295,2880.578392523362,11704.320000000002,68.58,9642
a8a0d9,RPA3635 ,,,114.17947870406529,1179.1277647058837,1203.96,1173.48,595
a999df,GTI4316 ,,,224.8335573841898,9001.003404255309,9060.18,8991.6,1316
a6dde2,N541Z   ,EGGW,KBOS,85.86270800298063,1216.8553846153848,1242.0600000000002,1196.34,13
a38992,DAL2472 ,,,188.71873942583596,4607.318787185353,8016.240000000001,266.70000000000005,7940
a79122,JIA5648 ,,,209.73681675021015,8148.226336945083,38938.200000000004,144.78,34362
aaed17,AAL1736 ,,,106.20774392153788,1175.960930232558,1242.0600000000002,1158.24,516
a74fa2,JIA5316 ,,,113.40505963301611,1623.3530769230777,1775.46,1424.94,468
a01697,N1045   ,,,51.34640099588528,1016.1612304687429,1775.46,99.06,71680
a7de93,EDV5130 ,,,113.02603539438374,4399.068850855746,8907.78,266.7,11380
a7e630,JIA5365 ,,,203.5456136721964,6168.131067961282,12733.02,1440.18,4330
ad90a3,AAL1419 ,,,265.48340166179946,10780.976258351959,11148.060000000001,1158.24,14448
0d0c90,XACHG   ,LEMD,LPBJ,200.06814963942327,5132.6851084337395,11696.7,68.58,4160
aa8c6b,N779WA  ,LFBO,KFLL,178.23080608041926,5483.212734026739,26631.9,312.42,4086
a1340f,N177K   ,,,72.37373525274103,1790.0370674486846,2209.7999999999997,1379.22,9351
a08e82,RPA4653 ,,,225.8692190106696,11308.231677724929,32834.58,11033.76,10560
a7d754,JIA5510 ,,,220.97695796918197,6761.823243243241,8519.16,1447.8000000000002,7224
abdcbe,SWA910  ,,,284.64071928310767,10916.218720538673,11727.18,9090.660000000002,1782
a32f82,EDV5535 ,,,134.97095431947452,3696.741582733814,7048.500000000001,266.7,4071
a91986,PDT5848 ,,,88.11372068800466,1158.24,1158.24,1158.24,24
ad675d,DAL1273 ,,,135.5524044373746,3122.4764518613497,31043.88,266.7,5201
a72bda,JIA5429 ,,,161.66595923706356,10672.923049360248,11308.080000000002,2308.86,5482
aaadf8,SWA3406 ,,,228.0023238494915,11935.626969833369,12047.220000000001,11795.760000000002,4454
a426da,FFT3976 ,,,175.5271437051933,7766.588766974493,11696.7,266.7,5952
a45f64,DAL1836 ,,,142.86708274606468,6766.342201622291,28277.82,274.32000000000005,3389
a10973,N166RD  ,,,198.2019124455123,12714.733052486326,13243.560000000001,12496.800000000001,543375
a64517,FTD503  ,,,224.10843698380066,12910.969815399132,33497.520000000004,7315.200000000001,944350
a218cb,EJA234  ,,,236.14300342121174,10933.664201521178,12397.740000000002,1158.24,1002456
c05f93,ROU1635 ,,,263.97170140658943,11040.213252032485,38031.420000000006,10538.460000000001,19201
a28528,N26103  ,,,48.68764926517063,828.8068723936398,1203.96,342.9,764962
a9d67a,N733CZ  ,,,55.983864383191076,6525.029090909093,23972.520000000004,861.0600000000001,11748
a2637c,N253JS  ,,,97.09607737043044,2404.0211835027294,14729.460000000001,525.78,181830
a27de0,N26NR   ,,,34.21802278967849,69.46074303405668,152.4,-7.6200000000000045,90117
a6fe0e,N55LB   ,,,151.36834187005994,3429.1508288662303,6598.92,312.42,703250
a9bc8a,N7262X  ,,,38.96219937679301,513.9628624534002,655.3199999999999,373.38,3377011
a28ef3,NIT264  ,,,52.02438821313656,765.1400355239753,8526.779999999999,266.7,1685673
a6acf6,N52915  ,,,66.93781373608024,777.003440467473,1089.66,685.8000000000001,317956
a96b72,N706GD  ,,,130.61132303082786,2492.729748603409,7947.660000000001,91.44,276376
aa2caa,N755AP  ,,,92.45001982224552,1954.1150852270976,2385.06,381.0,623335
ad0887,EJA939  ,,,182.56346185727978,12626.849146726709,33360.36000000001,12527.28,536998
a03ff8,N115NF  ,,,50.918765154870584,504.1628737864091,762.0000000000001,449.58,126690
ad927c,N97396  ,,,69.58470670058409,1326.5777865168252,2834.6400000000003,525.7800000000001,395160
a1962e,N201ER  ,,,89.7584415558079,1811.0224236643292,2225.04,190.5,455100
a895b0,PDT5756 ,,,122.23074761325275,1291.6348235294115,1432.56,1181.1,510
a28b3c,NIT263  ,,,44.763259467645874,669.6852182163188,1341.1200000000001,198.12,259284
a4d261,N41GD   ,,,80.61890885171799,4654.5674359926925,5303.52,2682.24,665665
aadf83,N80     ,,,89.43380129856503,854.3925,1021.08,594.36,6240
a670b4,CXK519  ,,,43.31363021030569,1512.4005982215272,1767.84,358.14,181839
a6fb41,VOS4334 ,,,290.6634011431331,11718.769627659547,11750.04,9959.34,17342
a12bd8,N175AZ  ,,,90.73751290278108,1935.0910440835444,3048.0,99.06,315506
a690de,FDX51   ,,,281.93710604297075,11736.410972762607,11757.660000000002,11696.7,6957
a9360e,SKW4107 ,,,104.81078048708719,2588.0636594911766,4671.06,274.32,6654
a32e86,DAL918  ,,,105.22538660707215,2454.4237174721143,4541.5199999999995,274.32000000000005,4353
a897f4,AAL835  ,,,282.3927476678297,11721.380760279179,12374.880000000001,6248.400000000001,3870
a49f89,UAL457  ,,,204.91946810614124,10464.24091081589,11986.260000000002,2766.0600000000004,21120
a390d5,N329MC  ,,,185.39473516118363,12820.65835068494,32316.420000000002,1165.8600000000001,14632
a7de53,JBU1530 ,,,271.1826153313282,11130.92277551025,11178.54,11094.72,2205
a92abb,PDT5785 ,,,90.64107966268601,1158.6935714285707,1173.48,1150.62,168
a35220,ENY3968 ,,,219.92166173283204,9364.742801556476,10622.279999999999,8580.12,1028
ad9edf,AAL1042 ,,,128.87077438033026,1172.9508333333338,1181.1,1165.86,72
a29aff,SWA3678 ,,,114.63480681660194,2574.382068230285,5570.22,274.32000000000005,3116
ac2bbb,N8833   ,EGLF,EGPH,338.23667546292086,13176.992353591117,13403.580000000002,8999.220000000001,2721
a48321,DAL1606 ,,,223.19039011210623,8523.148037383215,11422.380000000001,274.32,10520
a3f500,AAL1375 ,,,95.41444487944311,1176.2014285714286,1181.1,1173.48,56
a0cbff,UPS9862 ,,,132.72856505094217,2219.9431788079464,2964.18,883.9200000000001,302
aa735a,SWA2348 ,,,252.1958974085686,12970.993809523865,12984.480000000001,12961.62,756
c060c2,POE506  ,,,254.54867560924558,11637.771217257388,30876.24,11490.960000000001,3896
a13650,UAL1789 ,,,183.66236524258758,7433.180408163264,7437.120000000001,7429.500000000001,147
a41b2d,N364AE  ,LFMN,LFPB,202.66571045434316,13503.226694329212,35455.86000000001,12717.78,2174
0d0c90,XACHG   ,LFRD,EBBR,200.06814963942327,5132.6851084337395,11696.7,68.58,4160
0d0c90,XACHG   ,EBBR,LPCS,200.06814963942327,5132.6851084337395,11696.7,68.58,2080
a6ffc6,N550DR  ,LFPB,LEMD,78.58635721100475,424.1462831858411,1607.8200000000002,53.339999999999996,678
a095aa,EDV5167 ,,,251.16467355554994,6705.142800000012,13037.820000000002,274.32,2290
acc9b2,DAL600  ,,,212.65576704928193,7893.334328358233,11125.2,274.32000000000005,2835
a29cbf,ASA419  ,,,203.00042306700269,10109.558528827161,10126.98,10088.880000000001,503
a3e8c8,N351CT  ,,,179.38929361214846,3708.822994395488,21244.56,1013.46,703750
aae3fa,N800XR  ,,,146.3526839251772,4232.805616438352,5501.64,2727.96,37814
a79ed6,EJA590  ,,,257.74631306908014,12361.010263157481,12390.12,8138.160000000001,270180
aad2b9,N797HD  ,,,234.91289514664507,12408.66236130814,35204.4,7901.94,1286208
ad63a7,N962AU  ,,,62.972716658305984,1291.2239145907931,1295.4,1287.7800000000002,131976
a0206d,N107TQ  ,,,96.07224723908517,2086.791428571345,2095.5,2011.68,329560
ab4994,N8260Y  ,,,47.50492841136309,935.3686567149973,1371.6000000000001,297.18,6858254
a8df4b,DAL1735 ,,,226.2218714575874,7377.760910586938,9829.800000000001,274.32,29084
a088dd,N1331M  ,,,77.49525159382802,870.3917391304449,891.5400000000001,838.2,33120
a6a41f,JED186  ,,,45.12591678411892,1201.0752818555502,2042.16,396.24,16108877
a34bb1,N311MX  ,,,148.1674970862141,6596.104474576353,6606.54,6591.3,56145
a4f625,CXK156  ,,,46.690265873780206,858.2510588235165,1028.7,784.8600000000001,79872
a992db,FSR716  ,,,214.01961853787887,8962.471801310085,19103.340000000004,586.74,1302140
a69061,JIA5455 ,,,135.38975304333215,3160.6463192612036,36789.36000000001,53.34,16698
a6657e,DAL295  ,,,170.88823574363948,4149.197044745056,7650.4800000000005,281.94,48230
a69d2a,N525T   ,,,98.78441233182957,1936.4633428572502,1943.1000000000001,1866.9,184888
add66d,AAL2791 ,,,280.56840279321256,9897.04889121337,10439.4,6461.76,5736
a03377,UCA4252 ,,,154.93641533490845,2553.033236151601,3307.0800000000004,899.1600000000001,2744
aa8c6b,N779WA  ,EDMO,EGLF,178.23080608041926,5483.212734026739,26631.9,312.42,8172
a40d8d,DAL1618 ,,,91.6179485942941,2472.80403169016,5448.300000000001,274.32000000000005,12790
a854df,N636JS  ,LSZH,EBBR,297.8723538299331,10657.209483976094,12915.900000000001,5715.000000000001,1846
ae08fd,WING81  ,,,95.99303980015179,6407.8457640796005,12382.500000000002,1866.9,24808
a0669d,DAL818  ,,,138.4302341830645,3077.6941436464062,5844.54,274.32,8748
a445d9,DAL1804 ,,,104.234227238405,2545.475844155835,5631.18,274.32000000000005,8205
a41b2d,N364AE  ,LECU,LIRA,202.66571045434316,13503.226694329212,35455.86000000001,12717.78,4348
a96ba2,JBU299  ,,,201.4194504838087,9529.19598039215,9555.48,9494.52,3672
aaadb2,SWA606  ,,,222.2409681467661,12900.336095100834,12976.86,1143.0,2780
a3e31a,N35GR   ,LEPA,LEIB,207.5990211906748,13635.397333333354,13639.800000000001,13624.56,135
adb41e,N982RW  ,EHRD,EIKN,142.0372200132961,7037.568731168444,14805.66,220.98000000000002,3638
adb41e,N982RW  ,EGWU,EHRD,142.0372200132961,7037.568731168444,14805.66,220.98000000000002,3638
abd8a5,SWA2466 ,,,317.594529699881,11589.63752895752,12146.28,10919.460000000001,1036
ad8769,AAL1610 ,,,207.42379266509323,9515.46377210224,11963.400000000001,9471.66,1018
ac7e60,DAL1814 ,,,240.78065549652928,10357.840009886319,10462.26,10233.66,2025
ae4fe3,FFAB123 ,,,54.31104598650363,86.89830810330685,137.16000000000003,-15.239999999999995,26952
a5941e,LXJ459  ,LFPB,KBED,217.56901957826776,13371.59645637591,33901.38,1973.5800000000002,4472
a24b39,ENY4122 ,,,304.8905748082455,11178.404664092644,11544.300000000001,10591.800000000001,2590
a854df,N636JS  ,LIPZ,LFSB,297.8723538299331,10657.209483976094,12915.900000000001,5715.000000000001,3692
ad5679,DAL3153 ,,,181.07539329397056,5000.1609343715245,8648.699999999999,266.70000000000005,1794
a0e607,AAL746  ,,,197.86616041102434,7327.951773338816,9425.94,205.73999999999998,2458
a6ffc6,N550DR  ,OEMA,GMMN,78.58635721100475,424.1462831858411,1607.8200000000002,53.339999999999996,678
aadd95,N8EF    ,,,152.7749782185871,6622.788286334508,6644.64,6606.54,652776
a904a6,EJA680  ,,,121.31819243518909,2738.354618473823,6637.02,312.42,3232152
a0b076,N1432C  ,,,86.14325604220365,1613.9766631370137,1706.88,1539.24,2446514
a7b08d,LXJ595  ,,,275.6834445903538,12199.815014217513,14142.72,5989.32,4072300
a5d7d8,ERU476  ,,,48.440405738571066,703.761926241449,1333.5,99.06,4540904
ac981a,EJA910  ,,,208.8688386712857,10090.126687948175,19065.24,1424.94,1555270
a3dc34,DAL1866 ,,,106.39665817401011,2514.7418838992267,5539.74,274.32000000000005,16702
a3522e,N313CF  ,,,131.73147121228587,2676.7063357215407,4800.6,335.28,464916
ab20f5,N816PK  ,,,48.070641673198146,558.8761001964671,914.4000000000001,91.44,287781
a8faef,N678RH  ,,,93.84323748330989,1393.7031836734845,3055.62,335.28,63945
a74b1b,SCX3051 ,,,245.06237776619884,12357.507358490493,12374.880000000001,12344.400000000001,19080
a34bd3,N311PF  ,,,34.14946469197113,560.6414999999973,594.36,510.54,12640
ae6912,ROPER91 ,,,185.11822805898254,7420.06159090911,7604.76,7246.620000000001,6072
a2594e,UPS1304 ,,,129.15852635061094,3908.5791536748225,9631.68,274.32,30384
40771a,VIR104L ,,,236.75558326158566,5970.916462093873,11948.160000000002,274.32,52461
a3e458,WSP35   ,,,126.04952651150984,6869.510338658241,9837.420000000002,342.9,469500
a3ff26,DAL1800 ,,,145.0384562292064,6339.536522082052,37117.020000000004,274.32000000000005,39250
a70f80,JIA5346 ,,,164.68155686997216,10032.765179957576,10614.66,7002.78,11368
